accnumber_hash,avg_event_source_faultRef_HASH_count,max_clearance_time,avg_event_source_clearance_time_seconds
b033d27ce0ac63fbad8a21fb672bcabc1e59a72dbe8cde9c149ed41de7744fb1,1,69940,69940
0e8f03fa8742f0e37839b1f9e04d6e0607b052fd085defe4dd40efb823f71db6,2,77137,150676
0f8463f7d0cd67350c527f2526c33f0cef6a6f148550304b71149ab064cef6f3,4,27830,85205
d186602a0b650a87b818f19d8311b6c091e3dd3ab743a1f2eb997a29d45700eb,4,81760,312724
de309b17d5820aaea6aebf6cdee42a5deeeb72756a64c2b325ff1275bd81ac90,1,36328,36328
4387371926b056b10f3cf9f72b20443bcb6abb66e3bda44af11f0369bf0c34e1,7,76265,271167
8ce559027694e6c209013fefeb0498428bc2fbdb0ddecdc7c0029d795ecb776f,1,75823,75823
939fa0fdb57d4b64338adaf4b2058bf4fa3261d41cb4c57b4288cd669f74614d,3,43978,59552
6da1676515bc997ecfbe0bb02f0d62e312de7725f90cdc49231a552e58cda1d8,1,11499,11499
fd534a93fd9739ebaa4af9337f738697ef44164e3d24f23cd9052a1948b392e7,2,68957,75402
d27d0b3e17e19dd74ecb007cabac87c86ea867e639d2fd2816f587e6748bc67a,1,59885,59885
d940820dce34c00652466b62903cb2567cefac4c377327e64c7fa44fc8605c6a,2,11204,16092
b93e53d945f304cbde4db1337e4000b4f18dc57d0eb39f6d0eea97dfd016921a,1,357534,357534
83ec91581d951e9d0d3dad020e2597e647e6591b975ab91aa23885ad5412cd40,3,68437,137982
d2f8e51c062c5bf12e2cfbcea2cfc9818229ea3d319567601901e6e6c1e16216,5.5,87974,205751
cc3135f10625f4f4a277d8a195ce787259b38bb9e413952806ebe580307dddbd,1,26314,26314
62ef14488a6998b057bb724cef5c2d5a9398f601198b33a13dddf69d4881255d,1,164701,164701
3ff8aff381eae930cf276606e52274c888d203908ece6273fe7f6cb5b6e1b453,2,27033,45867
51d76e8ce89ef194373ff544ac81157617d30fcfecb320188f6cda3e5f88ca42,1,90094,90094
c0ffb1689f13288fbfc3059e13733560f772f9ede3cb69e8ce13c648dc45d33b,1,17706,17706
2413f1f87da5cb7600f37093b561a9f5087bfa16467cb634f864af78810e64e2,1.333333333,73543,26314.33333
8ae4d0dfc0ed8f1945488588f6a487e73b1b635bb16c06829c1bf4087a271ab0,5,19977,59413
9077bff04b0f429302e5ffaa2da9579729d4a5d62623d25b15f8572098d0032f,7.5,79693,100744
c07fa1fea313eb32144a5ef6edb3fa0f1f95c4dbe85e8f4f3f917ea4ab4ad4bb,1,59502,59502
91d6d1212c29ab7fbec6c7ecb14902d1370bd1205bacc23d3c276372f733cb09,1,78721,78721
7537830c2aae22bb1457e169748bc7c12728db4f2c47e26fa1bcfa96ab05acab,1,62970,62970
495b50d12855b71b20bf2796c9ff3349ae9581be0bbcf111f957451b49c568e6,9,55008,152666
7ec2cc7a96bc44dc71c46c710f32333db9e285692ab8bde57d9c6f7d236a777e,7,77150,325375
13fdd32e7be07300415c44607acfdb0e19fc33ebaa35e793c37f52285f4b49f0,2,66,121
db0b55b635e1afbe329c925abc62a825805adfd19bc9a308c76f9858ff216e8d,1,361559,183819.5
4398c6704c57442f0e7c9d5e171e62e1b37198a0a8c49775472df19c76a66799,1,52957,52957
04685afa38d377ff17677e4d0b3036d5a8e5c6cc1ce086eb050e89058c0189b1,2,140722,165794
d9edfef02107bc5de5527296b09c033e16220aa1e791a12e58a1ab573e72ed2d,2,65565,116145
d543fda40d59f53a72145d35b0d4e04fc675b2cb2d2a7e7b252bc11a700320f9,1,121,121
f2afc86928559f98052c2d4aa9dff22e67a0fa4571df5aa602550667728072c9,1,8785,8785
b1a72de45a0dca09eb611dbaa176c97e90fdf7296163c256e35c4823a0839562,1,1906,1906
e3120eed9ccc71d00c1e6711bcc6e39d4e502175f6d3d27476889d5f07d98d3e,5,96338,215025
7c2ff9528619b7554c16e1dec0249be4cc690515b55aa8eed4b46d13f9ffc080,1,59176,59176
a4628df6e6f9a41356df2bff287a617bfd1e2fbd25d33489c27204991f314c14,2,73662,47822.5
5de8896c2cb17f54914e6ac64bf613c0b69cc8abfa2897746945a0d0d31a438e,1,2422,2422
aff41699a8054fcb7a84e3a012cb3c2a8443daf2ce811a57ea449901863a526c,5,75484,168745
8fa4cf1e75b14f180eb8ec26b3b386ec62bbf4f8860cc55d81ecc6945c3fa85c,2,73933,145487
2f25ae205f228d0cd3e5a98aefa2a79ffec7e7f4c09e7c666cff38505d2dc223,1,57138,57138
ded89bcaaa687bb3ece67564fe544bd77b9fa135b536ad368616b62f8487ad8c,1,78414,78414
cf8eb549cd7558dd3dc9b35f4832d4590e66ccf875a859c445780c48da3a1c28,3,85438,117056
19393106662104b2d72dcd7f00c0ccd4d3e5ce6b8f3f4fe72ed3637aee8b7aeb,2,83838,105809
d792ad4130eea28b4eb7ee0609165abe7d859b8bdb8265520ff2ab18595c3539,2,64014,62673.5
f7e5fffb74034b7875d9fa826178e54a8e71519125a6ffd919d3982074ea7864,1,40584,40584
f5aac5eb2db009813c93f2c593bbad12e93df731cd4a22881b5a548cbcf22465,7,80335,227646
01b814992d141e872edf633b21c97fe73079c2ceece2b52b8e7319388934c1c3,2,75,130
79ec4d0cb1c44c2bfcb73a0582919681b2f0cab80c43c3c9305c9efb0fc08d35,3,69820,136210
f20ad29467e03c25a243a76ea7e17d11fcdf8b6f0ecee8fab770e536941c429d,3,83222,165414
b89b950e52c539927bc18d5cb51897dd515ed72ef7c3e390e5707eae6a042fcd,4,38889,76678
53292eba09c4cce8304ca3de4e083331d54ba583de7b64fe2db5143d2073e86b,1.5,73753,70792.5
de8e65445eb216180563c112cc1f598a3a04baafc31b8cba15e938fe39c1b131,4,83147,172099
7c4c2df1ccd586c591ce0f4d8774046ac30d6746e2adc000806a9ded375f8e67,3,15482,25405
2f2f2fd9d8fc4afa196da0908a427dfbf273ada10ad6e9ea57415a7b386d409c,4,163123,184297
ab8a759053acccae2eefc8be24fc75649ea2cacfd1494d5152d3c23aa9a566a0,1.5,135366,131963
eac499f81cdc27b44ca6301020aaa27e0fd9ac6bfeb3ed4ab2eadefe18a25b1d,1.666666667,84840,107206
0a4c0f194ce2086361dcf4be2465097cc0e16722a9a09bb2505cdc16e20f82bd,1.5,79865,65638
a3d9a0b40bb54f47e9cd810c7a719ec925a32087dcbd30abaa5e0a948169b407,1,68954,68954
488458f9d95ec6c9092dd268a90de58f730c83c5e0ed0eb351cbe3a694fdc8ba,1,62214,62214
9bbf85dfb7c289730b50ec976fdfc4f971cd2f8e45717bd7360c21d04f3e8d4a,1,19824,19824
e6bd8782f379e700cf73e7eda80768604705ad53ecc77ccd47a66d9a552e4e4a,1,64922,64922
2596d532c56e2c3dd095df29df29fe090cdd52bc60b95fe22fb554f9116bd03e,1,6312,6312
ffb8dd7ed80319eda180ada78d79079a6b349dfcec20349e212c54fbb79bead6,1,21157,21157
ad38e085f26ec56f9f187c20c9d81a86cdac3634b27c073c88f5419df3a3a881,3,83397,88275
03ef18efe30bc971b8360b953d3720f8b43498239c482e50e19360990edacd33,1,60361,60361
dc21151d171a3afd211307d812aedc8715749c45d29e97a0ec914c585a9b6d30,4,73977,152700
6e629d35e2be690396f145a1b0aab577a521d6cbe11a0efb2199962bbc646a16,1,68628,68628
a08c65e2edc523f4985222809b5ad6cbbe2ed062dadbd6d8fe652f45d84c092c,1,47242,47242
3781bfa53a1ff61a0afac553bfd0e1e85c1fe57a244de863c700c117521dbf89,2,30849,36874
4beff2a98eee79ea51e89fbb47824457de6401b6d0b5ffb928e57eb260104ddb,1,81486,81486
a40d812ff0c59f441e5050ecd7fe910989e05d5752e689546f7241364d2c7545,1,23752,23752
52c2736686ad76f5ccd6191dd282a7e4f7780ad9ce6988e53dbdc3660519307a,1,12931,12931
c540130af5141be22c17782d456add0c6956231df84618ece4cc7a7dfe9b90dd,7,50739,287479
bd2b4a589f55738581c659c33c3ca0c42b90c6ca21373735d10faa4f6c135ae8,2,65248,118636
0e855b4ec56fb1de4e2ce537d6d10f2e6eb528e64e063a2452cf4c3fc72ca285,2,74969,84694
002d508d1dc94680f18bc0b0148e8152bd2f4224cd34629792b137f8b217090a,2,32547,35093
a3071e711b619b5688f5ab9990e003217e719b189a6b120bfbcf944bd479a1bf,1,2727,2727
873c521f0bc137380f43e30b58933f22684e43de6e765e634853834210d42390,2,30660,34275
9930d2979bf1762f79e631be7472d3a717dab14c5de506739cb6e555a422a9ac,2,80991,81045
ef3025f1a6b3193cccb34c99fe6b9ee1a0da627f3e64c38017a8594d9ac7bad7,1,4438,4438
2e5278bc53ce5d40b34fafc89af2d90313cf0a3249314e833f1a3d5d2fa90b1f,1,13429,13429
3477e13c8fd245482b38c2c05b4287e51318fba1cc3bad63542d750b625f210c,2,70085,92307
773f00c3ba26eab8b4ae35b3970cc7c4a047ea144240962bbefb1e27249874e9,1,33891,33891
89027bc4dcc8dc17273c17d981af1d47d949580dad8b6923c0ad682c1161840e,6,95184,208572
e7e142a348dd3bef587db78ab52e31ec13d7535d3f1c6bc240745d5ac9bbd2e5,5,55219,168309
cf077330728ab5a764b22a6fa8c1705e2e096dc98e941294011861a0d2ea1c58,2.5,86845,120628.5
7263f3a972780ac1dcd73137c07a321d503590135ab9a753bc8e687d159257f7,1,23484,23484
e585bf505a723051281197c090d076e4fa08969d75b8956c6cc612d99364bbb1,2,83552,129598
e117e565adf0f0b5702c3f5bd061829b21f46541567bc0abdeac2664d7121f93,3,77001,95728
69cbd5a5133481506d6fbae56d158d4b07ccd070449ceccde8c7c5498e28a397,1,77944,77944
31d5c2cc49791126e44dd48479900ff0d22673e850d551cb777c761a96ff2bba,1,22570,22570
041b0e17ae94eaf86113531fedc14c4d457b52dc14d8c38be78362f227d6cce8,1,24610,24610
d459d4d874ac53a1669a267bcfb64cd2423e1b0aaff001d0ccad12cc95c1d908,1,59659,59659
2bd0df85ba29464ed92f438da793d88bb87f3117f1260ea9faaa164d3a236f70,2,62479,72949
ac9bcacdffe506ea1b685ca5151e58cdbdf12ff29379196653f2ce189d099135,1,68181,68181
330077788ebb6a832adb76da99cc1e44c3e66075a2b51e3937bde7e1221b5daf,1,75468,38912
9dbc5d1a980de709329328b7ab062f1fe53bdf7de2d5bce275de5d1b610eabe6,1,92027,92027
4ab95a8b7e6ae6ea622525e9a3afbf71c3457d9be12e4f0081a6ae6a4f44e5f2,4,131738,286073
f46eea7952549238eb8feec49ad689f64ca1adf7e842a1c0294bf5030d7a8d46,2,35950,42741
526e24ee55e8847523f943dfbcd419b259f2c8b6b9e296dbd240410bd9859544,1,11602,11602
4cd31a48876571b150bc680ca07da9c4998abcf8dba22e953f0bfb30bda40483,1,68831,68831
3a780d13977c5ecc042fd174944b453d63e47ed91e86c1cbef8a2d1fc8030f98,1,104008,104008
fa1ad8cc79cf52aea5155674e7afdeb10c3afa02f694d77350220c7be10848ad,1,12494,12494
a52f009417e5e4c0fe8d73e80595b3ed6ec1b6792fdae6eac90fd5d0fa60da29,3,76113,146042
673a6328113f948ccdc24c91df5b6aa7871375b79ee84e1972fe2aa1980c4148,3,80462,194478
972f8ae5f39dfce59ab18924bc69844ef51a56de5cff99331785af8ad215dc1e,2,81686,92608
4e57e803ad972810f0c29543b4e143ccf07bda43a1275308ff83ff5c499951c3,2,62330,71572.5
591ace79b3f07bff16a0d955620dedf22227ff9102e81b3b1fef4c6b992896d4,1,6503,6503
72757a47ff42a20c30adfa42d15f1c79a6ad155be3446b8eb88a5af09e004002,2,83721,97463.5
48e6439f143555f259187d5b4265c14dc083b2d04611de969344096dc712767c,1,20563,20563
dd415d569ed51e87996760ead4797dde46f30e530524902682efb9a187c27306,1,1216,1216
2efae3c1c68a74256dc4db5c8e141df95e8b5d32704421eaa0b9fdb7149d4333,1.5,78760,79740
68141869e754e88505567565349051f38bb863d3195418cdfaf9aa157dfcbd80,3.5,145888,172452
d6a25f4244bc5e6dd8d24eb2fef735dd1ea5fb5505040cbea81f394eff656fa4,3,26867,54473
9b551c96bf048b333c66d3b2f0f14c47caf2618f10dfd22a5e7ee8f6bdf57214,3,81944,104966
f4e4823a9873e10a13f6b9e01172979f396970ad4110a1b91ba4967d050ae97a,2,63660,86775
4903545781aa455a1170749ac18132b47634f25031321013d2c078ddf2e9191a,1,5883,5883
a47f482347bfa65767ff5804963388c355dfe0fa835390afedea065300b142f1,4,334061,668159
051804083acb5ee3fed1d3f0039528cd8cac3ddc09f8c4190cc7aa10e869efc3,2.5,368883,405181.5
f882b013c34d42a8600d0fc157876df1d99ffc9039734beafaec2376869a737e,1.5,49786,36360
8112defe9f11be763b5241aae1cf083c40c8bde03e937f41011c9d1b2224064c,3,54223,72416
31cb1a29743c9d5a53012a0001391ee0b771a99df56df44906efb0fdd83f4d77,1,54417,54417
fe8a9301b5fd7fdc22d0c9a88ac2bbe0fdf21b3b991737ac2e47d38c5840c11d,1,30423,30423
e2aa3c68c3eff032fffbab9211265f7540ddc58b87c8a7be293ee8e1088b2630,1,63812,63812
08d1283af0e223a102316d384a9a063cdb7f66add784fa9564a922d4963e640a,1,9292,9292
71755468fc9d834f8e05635016b7ee1106a45f336bbc524a57c1ca9f17aa9782,3,95381,95522
1c8d5c7aa36770c48d04feff08b62f914e797962f5883b8f9a941f9073bfda37,6,57741,146246
2d722025db862f35e60cbd1e2f3babde08dbf03fd63fc2c020c0e2a0a817d588,1,179671,179671
6fab34cc853a713a3f348f3d6bbd9a52b4aff6a317b5bfdfe60871f50333e302,2,24679,29551
9ae69a07a65108498b31f798b68128822091579b26ae11e533b09d6a3d523f84,1,11413,7521
6876d6abd101ad7e1669de2ab8a0f8f099376d80014ce214d3fc67c77ea3ee7b,2,187468,257388
87f6a260b534a42d2b0990a5e885e38908fa39df122c891e293470254fb0c53e,1,82482,82482
362276c13596023b7d2c10cea89f6105a6a844dac9a0afbc9a7dda3f94b43daa,1,76515,76515
688edb280f68f93208b251a7cd5a8f26b0a8bfd951a1345c81c7d6edba1e5652,2,17347,20731
6581c0804fc658064827d79ba4f546a135e1f0f8a6f7198e0aae945b81b58167,2,18763,25890
9f71c3aa0064330b2ce42c7b167c6aae598e93d12ba63551c35c2ab0c4df8438,1,67669,67669
fc019cb3e83a1fb1d2f127a816bdda3f4ef77dab433fb2b670cdd6660e5b8b06,1,66039,66039
851d8ec54f6d8590fab5ee1e22d144a4210c4745058e699147e4e4c8b65cb118,2,26161,44070
b8f615b1beeca1ce73c396974b123860c4af3e7b57e86641f59250d08d843ecd,1,60277,60277
3a7768440a2fc1ac9d2d94624c1835baf2d35ad554e68e3a1c5d474c7f9a2214,2,181052,188255
90385fa2f841e6ee7b63fc0ed24eb2bd592a28cd856d32988a52de0a023f6476,1,83753,83753
b666f233ed5f747b240569f6982500dbb53bd9a6ac1995991731761cd0dc83a1,2,79619,91692
bc514b0d64abe827c718bc7152cb414e0354156b5b1ecd13e56174d3e8adc5c8,3,78843,98790
cd0d8be876486854cef83b74eaeb76b4df79901bc114269912506e3c943a00bd,1,66915,66915
17fa16f282ac4430350e3f5ce387dcf40b1a344eb8f35ce269453b80486d5645,1,18060,18060
7282e5d225c43b762c641ad207db4095d7fe7dc3d60378b91840cc3eb9aa21bf,1,64491,64491
0cf7fb950153440119a016f619b389dcac89049f80dc41048c78f4a2aecc5e64,1,9985,9985
f12a5088f8df4391080cdb4150040788277a51cff2e6d421d0c15bc31918446e,3,115915,203848
3b40b46ea1b63c4358c33fded1fb0cef09cece0c95c6e943a04a9b00a462e0fb,4,320497,678735
65a438cb2653b3087d4b0bd0762a6559212915ceb85395579a7f5e26dd8ce242,4,78841,260805
3641ee294b598cd3a38ed82c759b37fb0070a68f3db0d81367f2f88b6821064b,1,63927,63927
e9e0deccdd78cf97b923b6235c4f8c9e84a115c9050364752f38518fef5e98ce,1,15552,15552
ef74e85892c36fbc50acd21c6d0873dced49c32f868c043f26c983c0f9ebe7ca,2.5,59326,41168
827738fd5ec9ef4feaeff00af0bb7ce5d113ca9c32ab97e145d3debf9671ee40,1,6394,6394
ac8d93c2d099caadaa5f6b30756b6099bbdb11b950edd20ca261857cf2758a15,1,60461,60461
c5e41412a4416d68b843f0175e28d0f5cacd15db32004de70ffd82202ab9aabc,1,9510,9510
2dde5c3a945eec3965ab742012b9885e038be7709414f37d823022703468d4e0,3,18067,40012
26823eee2cb16058e8f4fe3531bc08ef48ffc5df1e6f899165df2264b39465eb,1,82018,82018
e26cefbf12f3525ad5344fa2d1defe0b5359233a90891e9172b9cc994af6da87,6,20988,64964
6366882e3970bbdde9d9be06a87d3c0185e96ee365a9c470da1db6e30d4209f8,4,63535,175501
e24d12c4385d3a4bc94fd293d6c25273a0973cbe15f6d42fcc55f70080779c23,2,10374,13176
f0759e37a3b36a33acd659466de4dac37c941e9d986ffc7898292b7799507bab,2,166110,169892
b12d8bda8f825b913fbdc45e6b9b38c0174d82d10ace3beaa63aeca14bd7d48f,4,89629,205147.5
89949ca22433eb35691a838bd8d685df0350647a9d582f5ddce122edc45ca721,1,87606,87606
811f3f225f7db56a0dbd4d719cd6d274f916ada5ce51a5644be1f6b23dcadd84,1,18984,18984
1aafad96096d8ad69145eca989abdf377454f82dd959e61a952a9c5aad64e4a0,1,14250,14250
215cc17d81780f10c5a3235ab4b858430a37fe707f1e0ac28ebdef862f0a7ecc,3,275598,506750
676e69e667b2a78ebd4d9a09fb1638fe4171024a6ac049b20992dcdf63051007,2,80908,152328
096146d41bf8b86be108ccc8dc93913d1f4155374efc6affaf7847de5e65934f,1,98460,87131
efdf2d1a5ae89a61cd800d5ec2c9d75a4899b0c535beb08f90ea66d29f2678bb,1.5,74609,81178
11ad0432cee499d6f09fe38d02a0153601ba87a143f7a5402235154881b7513e,1,73973,73973
43f7ad98592009ae2c8efc17c7ab547de66f2de1e52cba580a5402c4ef909810,2.5,92756,142804.5
bb74384ccbb294841ac82c5e4975fc2f0961e7f323af5a17ffeaf2a596fb6577,1,26450,26450
0ce468b71ed6c05007364d2f0a0b9f06a080d36a5f8b27dddc5d874cd7f58797,1,82822,82822
958a10370f0aac03d8374232c4e43c221faa014d0ba17d7ff688d189fab2845b,3,77350,134913
5cb23afdf561332bb5ffa35bf35f4a2cf9c7a45e382c2ed7699ebb3f0e0523cb,1,67851,67851
e3b7da28969eb3b97f8777fff4d0a291f7943eff787f73d50f40a5aa3f9f3e81,2,60488,82996
4bbebe9a3fe777a2639eac03f418d8fb28ec92025f0001fad6eb7db9be546329,1,5793,5793
2bf53d94500d153ac5d7dadfcda98851e3a93a89e2b2b7944f53ab9a80f754f8,3,85199,164039
29a2d81b5648469012cc4d96fb2eb02be6c6c84a76793669088d50a54222d37e,1,62385,62385
49a617b62eed4ae913eb0878ac3c123bc057f4c64b2a0cd5053ca9ae5c9e8be4,3,17213,30615
bedb6f49c576d48f6051af0bd6d2c179bc58f07b223496695be5eae6aa8eaccb,2,67702,119091
7b8f7432893fb59144008c2ce44958fddbe5faa0bcc55447e38009a249f3f231,3,74526,102886
4f646ea6e01481fa69e641eb6e522400db5fa5c0784898c572a76691b03fd9e7,5,77372,240958
3bf8df869cf43c03ab5c3c6b37bdc4c10a787fd0dd9d0447a98753285fe9848e,6,68547,137362
8238ef727e3bbedd8961338e8bd51bea6daf0f313befc2dab0e917533c494bdb,1,89319,89319
bc493f748f37aa8791d3b700106ac87c928f33f9de58c0b569ab3f5f3d4c85a1,2,77805,148688
e46dfedbb6f9ad42a5b0cda72e13dd04f447322aa29e39eb0ae51fc660b6c1a2,1,25044,25044
e124fc329ce6a26f5786ba7609f264fb266c80742a1cb1a3f169347372bb165b,1,180906,180906
57643252fe37ba39055da0bcb011f7e3fabe366f1988833495316cdf14991098,1,142421,142421
035ac9f271385ce85f6ba3ef358c8efd2ee45e07460ab6686bb747a5abddcdc4,1,15055,10098
4c2e6f28f872457e309b06583348fc2c3eb6cb28bce4a72839ef7cc1e6c4aed8,4,81092,171498
5618a2dae3ccaf2cbac009c6fddfa678c6e6e2fa06f5c8350ca857ca3004b3b0,1,26792,26792
a9589ecc199adfceac0be5b9fd40ebd2764fff58f7c93b2db84c711d51579a33,1,156634,156634
4ec1634d35fb211fdfb3e5e70a0eace3f407dd46ee23372d4f8d6365e4578c5e,6,71205,283630
0b3205c3a0951a02a654c1c9ab0f33175b5fc91a6848738621bed014113a3bb3,1,79449,79449
0bb2b587b462c5fe06dd1f4559251322ac6350a6722b3b95fc5dc7c6d5b79624,2,46515,93030
fd54aa57ba6a949a2d921bf583cb4ab0bbc800197f707282c3515b77dd0a09f5,1,80745,80745
4533071a176abfe033662ca85b7e690309e9615f56a6d0c4fb196b10a302e2e3,3,6306,6382
219b92f884fe5a5f725d0bdfbbefca30b3ce5fc839623994622525eac5a1cca6,3,31234,79282
2b4359be4008f1f252b251fc869ea0c669ff8b813a0b08ced53d6b33b46833e4,2,86904,148265
b81798c39fc056f225b390ab82231d4ba6e0f99ac9be002fca2419ac9ed8c1c6,2,69198,127098
ebb179f8a949e07a5193e4f18a0082ff0c0b3a49085c68fd0555a8d64aa2f2fd,2,88614,119686
35109c6a0e21be77d2bf7d4140476f4a542fe1b78eded6a5f04ea3d6f5f1314f,1,16523,16523
9a21948ea56a6d3abb64c8976305741295689921649086b8a93495c47fbdc57a,2,89195,150797
3257c9b5daeac9c56a196d22ad01ad5dbe90984fa85334c7bd132bef634e0363,2,88155,98880
4e8b78dbaedf9d72f0d211f2b7a8032cf7162cb595005127f8585ce259a23d18,2,87817,124091
f37d2b739f74eb62cb3dfa2fa5f380e254ff8edfc5bda57fe024e635d71cae93,2.5,83717,104178.5
c9693a294aed5d13ccaff2d1cd8096c644079346fe9fafcc655f774ce3094507,1,45920,45920
a616fcc6d72a548fff17d95721e349913ff264ddc077c0fca96068bdeec052be,2,151283,190076
5759fdac86fd1f13f57d0c1d982dda8e0c3720b34aa4fd9a752517957efb75e6,4,92534,264802
1a42a019ccdc92d22538173c6ffd8aa33694beab4ad8a5720fb6e234f19ccac8,1,12897,12897
ce1d9585f6cac67b644952a79ce306ed025355fd547cdf1c863f803f30633937,1,9333,9333
efc39f865c9140d27040f28fec1dc98b5535dae9596a3ca3b67970b97b312a31,1,29554,29554
f629d466a9c70205923fb865ff2b94110acafa6cc6918ccec4d72b83fbd7e72e,1,81674,81674
f7e41f3f3d8d9278bfb02cffe39d550566ca642882f4d01af789bbb831ccc10a,2,23178,28589.5
392f1619bbc50bd911439f5f5ce8bca298cc6b69fd57b90821264527ee3dcbb6,2,70626,118028
7d0799b5ce32a94e61b07208f84523c16cc7cca1cc0e487d8e15f5b521df6fba,1,8564,8564
d57bbab8b0323db0f50ece06a6952cf2cc44efbf32f1c2a6de6da2096e1dc79b,6,99374,438088
07c6b4164eea81afc01d31483d080432e486a36cf5aa4d4637e7409fa2dde8fe,5,74798,302184
74ef9f57dee628984321421a6d8aade77b9d08314d6193aa96c7d477af553d36,1,46816,46816
9b16a21baa8d9b504b544d86782d8bd87db4f9d8493a4a98ef1212b6986b96e4,2,82945,143318
ca3266ee46b532eeab57bc39be9c17707c4d6e83094886b3a6c57edf078f60d8,1,24347,24347
687691fb815bc9ef6fe73f6dec58942d665c2fb17e3c1e31ef6abd6929b66cdc,1,96028,96028
36df08e322f5a2d3fed4524f82b45746ef291b3b2a85541ac5ed40d80b5db281,4,75524,173291
536d5301867be25868c175eaf7efb362368795a817ccc91b5cdaedbbef7fbe2a,3,93665,148982
90638f1e67ce1320982a735c47e9b60501c2c47db63a31dc157a7150020b1cf4,1,104267,104267
31db4d15683868153dc0e710b1bf4c6ae02be31f8e00e81f675ebfa19e6fa47f,1,24,24
6d3feaba76ccfaf0b0f6d05029303711916687b4d43f69c8a6c23f903fd8a60a,1.5,71990,63622
b4bba3cff7493bba116f42db47dfcbdc2d3e4c5e66b806f5d4418921a989ea09,2,73074,63159.5
b7ce4651f794b497f068d864f9426d4942034bb39a2b0f7814fa49dbcbcc81df,1,57949,33730
65b6f14c5fc0e76e2d947f4facd3723d9ab890eb3962269d71b93ade0f94487a,1,82059,82059
1ea29e160210d79f8ea546ec471318f725468ae4ebc9cabc8d2f94e0a047f213,1,6690,6690
7baa24010af40514a0699bb75f41caad350a91c9e85629fa8e388496b9ad6c7a,2,67304,129016
aafd6079460c37a8b51977fe13585d5f3c88b4a83049574c2d1afd50d65e185b,3,30701,61827
bc4cac07bb4a810fe4b5e7706c58e1fe05c66a56fa12f12800fb93259e2fde2e,2,65576,111283
1502cc65910fb08ed81eb4be8408d1fefdd8ac08689e2cdbf1307436b84ab691,2,75671,99828.5
496d7fa144bbf15dca043d5574519d48d6dabd389eb08db31290ffa226465d76,1,21,21
52c05fcea4e22392d32e787a703879efe1f3fada653c9ef3320b8c8df6a92caa,4,73071,139220
ec3bbf18adbae15dbbd22145ac394ffa370a236fdb0bda76a9b8cbd1984308d6,2.560823755,25776452,448366.2237
86b94df1050396aa297ed8e29c938e24dcc771d216222e41f5eb29320729eb0c,7.818181818,25776452,1974715.879
7f1244301d9b074b6cd01b2734a798753b7ebd512f993f665949232d133771b1,3.041420118,346063,39692.01183
d9ac1881dbc6fbbdb0d97100b80766b8456980163bc36785c090706c080ad600,3.04,108409,24002.38
c238b3b89b8a3ef72dfa9122497f4e4ff0fe90ace71ab4297cc30a53c3766968,1,13089,13089
095c385d3159e4bb5b04b53e1c1bdf448eee11e825eb0322a2ed9275427fb55f,2,26429,30159
dd222c0924d79c17dca0c38416abeb51f13aed02c5d01f6d7b8a120de606f848,1,22567,22567
a447ba881969c321bb50675cae05e2e237c218b8288a1145f67aeb7675209e02,2,86342,88672
2f1d9be0962d81160064a840c8cd8ffb20f4b4380c47ccf99a644935d45119b9,2.292857143,538948,36650.49286
2f65e8148a4a7f060dc1629e0431e9775df0921ec89bd0195d6e9a862cd33cc0,4,84894,124976
eab0e2a099192a3f4368c02bea4716c4f9ca7c73c3dea37de34050d91d22540f,1,11655,11655
a90be2b9b369b6265d3d2e5e64d98e54bf8057746630b4f513fae7c12269ed58,6.454248366,263885,48710.76797
bb35ddc622246dd398f94c98a14ac2640bb1b9c9390510634d984809c0f75232,1.5,10511,11737
22af1c58e7edf0179e83e82867c9c16ab7ebc83282317adc68162328c121ba24,1,11890,11890
698e9500a02ef6cd8ee8c4b7fadf60f78944de28c7dcf8725489ecb4913d939b,1,75612,75612
9d192425614054541432b844300f3401aeead3b35090a579266a421448e08ec2,2,11086,14703
8a064f48efc597c0898ab4f6393853c23c190b07987ae153f25b26aa1c57e887,1.5,18988,19981.5
5ba0fdc469b836a8521cb97400969da9a7236180ae12d2f85093a75e9a44a061,1,105261,43274.4
00ca0afcf8ac8cd08d5a41ad1d57d5077edff09c355f96f17a55c346489e6af9,3,11769,26097
026a2159e7f6d79cc93280082452f567bf52e2a81d2478ee04bc0c66ef4a58b3,2,30322,39923
95273c2c8e4dcaddeff3a240cda193a064f9ea30ee3d517b12c610dbb85ce491,13.5,19466,81652.5
013a2954ffe4eb1769dc3c3eb004f5de90e3d603af42effe16c47f3bcc97d50f,1.647058824,352261,82607.11765
e1c7c8cf4a71d8c17fad45a48649fff10e0b128f18aa89f83c8b786db426d1c9,4.5,35662,46117
949428026e099a2525f956aa1f9ef430dc111e4542655850f5e0d789bf516cea,2.5,264413,84754
034b87c86a2ad78cb101dff004669c5631fe96e38c9873e626e2543ea9922b2c,9,36965,54903.5
f84fffa48200fd18bfc4c4033a4fb9a041100b738fb0f28bccb744eb350d6489,16.75,192149,238784.25
bd382635af9d112f7e7cdd02cbc98218df772f665427f99cc9190d2054c0e93f,1,3888,3888
a11391df1f806f72781f11b20efe879fc8f199ab527e51860efe72e5cc0f052c,1,28043,28043
6c6c65dd05c21bd7d350cd5ebdbbdc5b6817317bba3dc59f42a4b7e33c5bf5de,1,26026,26026
